Rating, Review
10.0,Dễ thương^ thân thiện. Ks sạch sẽ^ gần biển^ chú bảo vệ vô cùng dễ thương và nhiệt tình^ lễ tân vui vẻ chu đáo^ mọi thứ đều rất tốt. Giá cả hợp lý^ đáp ứng đầu đủ nhu cầu của mình.
6.0,Khách sạn ổn trừ 1 nhân viên. Mình có book phòng ở đây.. Nhưng khi nhận phòng lúc tối nhân viên lại đẩy mình ở phòng dưới sảnh^ kiểu do mình book phòng giá rẻ hay sao nên không niềm nở^ lại còn đẩy sang phòng không đẹp và ngộp nữa. Trong khi trước đó mình có call báo có gì chừa em phòng trên cao này nọ^ ok xong đến khi gặp thì bảo những phòng trên lầu hết phòng.. Rồi đang sửa lại nên không ở được.. Mãi một lúc sau thấy mình khó chịu hay gì mới đẩy mình lên lầu trên.. Phòng trên thì sạch sẽ và thoáng hơn. Thà lúc đầu để đi thì đỡ phải tức.. Chỉ nhân viên nam đó khó chịu thôi^ còn nhân viên còn lại thì niềm nở. Cảm thấy không được chào đón lắm.. Địa điểm: . gần biển^ đi vài bước đến biển rồi. Nhưng biển ngay khu đó tắm cũng khó^ toàn đá nên cũng phải đi bộ xa xa mới tắm được. Được cái địa điểm khách sạn đi đâu cũng gần
9.2,Đáng tiền - Vị trí tốt. Vị trí tiện lợi cách bãi sau chỉ có 2p đi bộ thôi^ đầu đường có Circle K nữa. Phòng ốc rộng^ thoải mái^ sạch sẽ^ hướng biển khá đẹp^ nói chung mình hài lòng về chuyến đi này.
10.0,Good. Ks sạch sẽ^ gần biển^ tiện nghi^ giá hợp lý
10.0,Good. Khách sạn sạch sẽ^ gần biển. Rất đáng tiền.
10.0,Good. Khách sạn sạch sẽ^ gần biển. Rất đáng tiền.
9.2,Tuyệt vời. Mọi thứ đêu tuyệt^ nhà vệ sinh nên gắn thêm móc treo quần áo!
4.4,Thất vọng với lần thứ 2 quay lại. Đây là lần thứ 2 tôi quay lại đặt khách sạn^ vì lần đầu tiên ở giá khá rẻ^ khá sạch^ nhân viên lễ tân khá lịch sự. Nhưng lần 2 này thực sự rất tệ^ nhân viên lễ tân thiếu sự niềm nở với khách^ tiếp đón không chu đáo như lần đầu. Yêu cầu về phòng yên tĩnh của mình cũng không được khách sạn sắp xếp^ xếp mình cái phòng ngay thang máy^ ngay quầy lễ tân làm sao mà yên tĩnh được. Về wifi thực sự đỉnh cao^ liên tục ngắt kết nối^ kết nối được thì mạng ping rất cao^ lag cực kì. Chắc sẽ không có sự quay lại lần sau  
4.0,Nhân Viên Và Tiện Nghi. Tôi đặt phòng 1 đêm cho 3 người^ nhưng đến check in thì cô lễ tân có vẻ khó chịu và không happy với khách^ kiểu cách nói chuyện không tôn trọng khách hàng^ không biết khách nhiều hay là mệt mỗi quá nói chuyện với khách hàng thì ngồi ghế là không tôn trọng khách. Là người du lich tôi hỏi 1 số địa điểm nơi đây thì thái độ chỉ địa chỉ như bất cần. Không chấp nhận được.. Wifi phòng thì bi hư không sữ dụng được.!
8.4,Vị trí đắc địa^ bảo vệ nhiệt tình.. Vũng Tàu thì không xa lạ gì với mọi người.. Vị trí rất thuận tiện đi ra biển chỉ vài phút^ có sẵn Circle K 2 phút đi bộ.. Chú bảo vệ nhiệt tình hướng dẫn đậu xe và trông xe cũng như khách đến và đi.. Lễ Tân ổn^ nhưng bạn nam lễ Tân ca chiều hơi làm mình hoang mang vì lúc ra ngoài gửi chìa khoá phòng lại^ bạn không cất xuống kệ mà để luôn trên quầy. Mình đứng 1 lúc xem bạn có ra cất xuống không nhưng không^ vẫn để đó^ mình phải quay vào bỏ xuống giùm bạn. Thử đặt suy nghĩ có ai đó đi ngang qua và tiện tay lấy đi lên phòng lục lọi đồ đạc thì sẽ như thế nào^ camera chỉ là công cụ quay lại sự việc đã xảy ra. Cần khắc phục lại cách làm việc này. Ngoài ra bạn nhân viên đó ổn^ nói chuyện lịch sự dễ thương.. Cơ sở vật chất tốt^ giường êm máy lạnh mạnh ti vi rõ.. Bathroom có nước nóng suốt đêm^ thích điểm này vì 1 vài khách sạn sử dụng năng lượng mặt trời nên ban đêm không có nước nóng.. Sẽ quay lại.
7.2,khách sạn ổn. khách sạn ổn với tầm giá^ không quá xa biển^nằm ở bãi sau^ thang máy nhỏ^ phòng cách âm ko tốt^ cơ sở vật chất ổn^ ko quá tệ nhưng ko quá sạch sẽ.
9.6,Trên cả tuyệt vời. So với tầm giá thì phòng ốc rộng rãi^ sạch sẽ^ gần bãi biển^ thuận tiện đi lại. Nhân viên vui vẻ thân thiện.
7.2,Rất tốt. Phòng tương đối mới sạch sẽ^ nhưng gối đồ màu trắng bị thâm vàng nên nhìn cảm giác dơ.. vị trí okie^ cửa sổ thoáng nhưng không có view biển vì thấp tầng
10.0,Tốt. Dịch vụ tốt^ khách sạn sạch sẽ và gần biển
9.6,Mọi thứ đều tốt^ trừ cái giường. Giường của khách sạn là loại mềm^ trong khi mình quen nằm giường cứng. Mình và bạn gái mình đều đống ý rằng giường nằm rất đau lưng^ ảnh hưởng đến trải nghiệm của mình. Cái này có thể là cảm nhận cá nhân của mình. Có thể nhiều người khác thích loại giường mềm như này.
10.0,Rất hài lòng. Phòng ngủ rất thoải mái và tiện nghi 
10.0,Rất hài lòng. Nhà vệ sinh hơi nhỏ nhưng phòng ngủ rất thoải mái và tiện nghi 
8.4,Phòng sạch sẽ^ tiện nghi^ đẹp. Gần biển^ có chổ đậu xe hơi^ ăn vặt.
10.0,Trên cả tuyệt vời. Rất tốt 
5.6,Trên Trung Bình. Khách sạn cũ^ thang máy hơi cũ
6.4,Review cho gd có trẻ nhỏ. Mình có đặt phòng trên Agoda loại phòng View Sea cho Gd có trẻ nhỏ nhưng mình hơi thất vọng 1 chút  vì ở tầng 3 tầng gần cao nhất mà View thực sự ko tốt như mong đợi. Phòng dọn dẹp khá sạch sẽ nhưng có muỗi chắc do sát núi  và xung quanh ks có nhiều cây cối. phòng chỉ 21m nên khá nhỏ^ giường đôi nhung 2 vk ck và 1 đứa con 4t ngủ thì hơi chật ^ nội thất cũng ko dc mới. Phòng reception khá nóng do không có máy lạnh^ thời gian trả phòng là 12h nhung tới 2h chiều mình mới nhận dc phòng. không có nhà ăn.
7.6,Khách sạn mới . Tất cả ok^ chỉ thắc mắc sao bảo vệ xin tiền típ 
8.8,Tạm ổn. Phòng cách âm chưa tốt. Khách sạn mới^ gần tiệm ăn uống nên rất tiện^ nhân viên ổn.. Tôi bị lúng túng khi bảo vệ xin tiền tip^ cũng may có sẵn tờ 50k đưa luôn^ nếu ko có tiền lẻ thì ko biết tính sao?!
9.6,Sạch sẽ^ vị trí gầm biển. Phòng sạch sẽ^ vị trí gần biển 
9.2,Khách sạn khá đẹp và sạch sẽ. Tuy nhiên không cách âm^ tiếng nói chuyện phòng kế bên hay tiếng ồn ngoài cửa đều nghe rõ. Tuỳ nhiên vẫn hài lòng về độ sạch sẽ^ khung cảnh và giá cả
9.2,Trên cả tuyệt vời. Khách sạn khá mới và sạch sẽ. Tuy nhiên cách âm không được tốt lắm
6.0,Trên Trung Bình. Ks sạch sẽ^ chỗ đậu xe an toàn^ bác bảo vệ nhiệt tình và có tâm...
5.2,Giao phòng trễ^ hơn 15h mới có phòng.. Không có gì đặc sắc!
8.0,Khách sạn sạch sẽ^ vị trí đẹp^ giá rất tốt. Khách sạn sạch sẽ^ vị trí đẹp^ giá rất tốt
8.4,Khách sạn sạch sẽ^ vị trí đẹp^ giá rất tốt. Khách sạn sạch sẽ^ vị trí đẹp^ giá rất tốt
9.2,Phòng sạch sẽ gần biển. Phòng tiện nghi ^ sạch sẽ^ mới xây nên đồ đạc vẫn còn mới^ gần biển ^ ngay bãi thuỳ vân. 
8.8,OK. Nhìn chung ks tốt tuy nhiên khi lên nhận phòng^ bàn trong phòng dơ chưa lau dọn. Còn dính thức uống đổ trước đó. Wifi lầu 2 quá yếu.. Hài lòng với dịch vụ^ hy vọng lần sau khắc phục.
5.2,Tạm ổn. Giá hơi cao do đi dịp 30/4.. Khách sạn lớn vậy mà ko có đồ khui rượu. Chén đũa có mượn thì liên hệ bảo vệ xài ké.
10.0,tuyệt vời. 5 sao
6.4,Tiện ích phòng. Wifi quá tệ^ ồn ko cách âm^ nhân viên thì ko hỗ trợ thêm đc 30-1h check out^ trong khi các ks từ trc giờ ở Vtau xin họ đều hỗ trợ ( dù đó là case để dự phòng việc ra ngoài về check out trễ ^ nhưng đa phần đúng h ). Nói tóm lại view gần biển oke^ còn lại ko thích lắm.. nếu hết phòng ở Vtau thì book ko thì ko nên book đây nữa
9.6,Trên cả tuyệt vời. Nhân viên thân thiện!
7.6,Khách sạn Novena. Khách sạn ở vị trí khá tốt^ không xa bãi sau. Thuận lợi đi các quán xá và điểm vui chơi giải trí. Phòng sạch sẽ và tiện nghi^ giá cả phải chăng^ nhân viên nhiệt tình và chu đáo. Tuy nhiên phòng cách âm chưa được tốt^ âm thanh bên ngoài và phòng cạnh bên vọng vào nhiều. 
8.4,Khá ổn trừ nệm nằm. Trang thiết bị đầy đủ^ gần biển. Tuy nhiên^ nệm bị lún mình nằm sáng bị đau cổ. Khách sạn nên cải thiện
6.0,Hài lòng. Lễ tân thân thiện^ sạch sẽ và thoáng mát
6.4,khách sạn tương đối sạch^ ổn nhưng rất nhiều muỗi. khách sạn tương đối sạch^ thiết bị cũng oK phù hợp với giá trị. Sa khi nhận phòng thì phát hiện mền có dấu giầy^ đã báo với tiếp tân và cũng đã xử lý^ phục vụ ok!   nhưng trong phòng rất nhiều muỗi. ngủ bị muỗi đốt^ tấm mền rất nặng đè vào người cảm giác nặng nề .....
7.6,Phòng hơi bí. Phòng thiết kế hơi bí^ nếu không bật máy lạnh mà để tự nhiên thì hơi bí.. Sàn gạch lạnh chân và hơi trơn
10.0,Best hotel ever when in Vung Tau. Đi VT nhiều lần nhưng lần đầu book đc ks hài lòng vậy. Gần Circle K^ gần biển^ gần trung tâm^ gần gành hào^ phong oc sạch đẹp^ nv vui vẻ nữa. Toẹt!
6.0,Ổn. Phòng sạch sẽ^ trị ví trí ổn - cách âm không tốt
9.2,Good. Khách sạn nằm trên trục đường lớn nên đậu xe thuận lợi^ gần biển nhưng hơi xa trung tâm. Phòng sạch sẽ^ nhân viên lễ tân lễ phép và thân thiện. Xứng đáng giá tiền.
6.0,tốt. tạm ổn
10.0,Dịch vụ tốt. Nhân viên thân thiện
10.0,Khách sạn tuyệt vời . Phòng ốc sạch sẽ ^ gần biển . Nhân viên thân thiện ^ lần sau có đi biển sẽ ghé lần nữa 
8.8,Khách sạn với vị trị tuyệt vời. Tốc độ và sóng wifi trong phòng tương đối yếu^ áp suất nước ở vòi sen  không mạnh.. + Khách sạn sạch sẽ^ phòng hiện đại với vị trí tuyệt vời^ gần biển và có tiệm tiện lợi mở cửa 24/24 ngay góc đường.
9.2,Ngon bổ rẻ. Hotel sạch sẽ^ phòng sạch^ voi giá tiền thì ở đây rất thoai mái. Mong hotel giữ mãi phong độ 
8.0,Khách sạn mới. Hài lòng
8.4,Khách sạn mới. Khách sạn cách bãi biển mấy bước chân^ thuận tiện cho đi lại^ ăn uống.
8.0,Vị trí tốt^ đi bộ ra biển 3 phút.. Vị trí khách sạn tốt^ đi bộ ra biển 3 phút.  Phòng sạch sẽ^ khách sạn mới xây^ đầy đủ vật dụng.
8.8, tốt . Khách sạn mới^sach sẽ 
7.6,gần biển. gần bãi biển. tốt trong tầm giá
7.6,tạm ổn. gần bãi biển... tốt trong tầm giá.
8.8,Khách sạn đẹp và sạch sẽ . Phòng sạch và đẹp^ vị trí gần biển. Nhân viên nhiệt tình^ có điều phòng cách âm hơi tệ
8.0,Tạm ổn. Khách sạn gần bãi biển Thuận tiện cho việc đi lại Còn mặt bằng chung của khách sạn thì tạm ổn
10.0,Sẽ quay lại. Phóng tốt hơn mong đợi^ nhỏ nhưng sáng sủa sạch sẽ^ nhân viên thân thiện^ cơ sở vật chất tốt^ wifi mạnh^ gần chợ đêm - đồi con heo - núi lớn....
5.6,Hơi thất vọng. 565k cho 1 đêm^ hơi thất vọng vì hình ảnh đặt và thực tế hơi khác so với view^ cho mình ở tầng trêt^ kế bên quầy lễ tân^ bên hông có 1 cửa sổ^ nhìn ra là sân bên cạnh của khách sạn^ dùng để chứa thiết bị bơm nước.
4.4,Thái độ nhân viên không tốt. Phòng khá nhỏ^ hơi ngộp^ đặc biệt là thái độ anh tiếp tân khá là chảnh^ giọng nói cộc lốc^ ko tạo sự thoải mái. Hình ảnh thì phòng có cửa sổ^ đến khi nhận phòng thì 4 vách tường^ khá ngộp. Phòng sạch sẽ^ gần biển. 
8.4,Tốt. Phòng tốt^ sạch sẽ^ vị trí ra biển khá gần. Điểm trừ là nhân viên không thân thiện^ khi ngồi chờ xe dưới sảnh để về vào buổi trưa^ sảnh quá nóng. Cách âm không tốt. Khách đứng ở hành lang nói chuyện^ có thể làm ồn đến các phòng.
8.4,Hài lòng. Phòng sạch sx^ đầy đủ tiện nghi. Phòng mới nên tiện nghi đều mới^ nước sử dụng mạnh. Đi bộ ra bãi biển gần. Sẽ chọn novena cho lần nghỉ tiếp theo.
10.0,Địa điểm gia đình thường hay đến!. Gia đình mình thường book ở khách sạn! 
3.2,KHÁCH SẠN QUÁ TỆ. Mình book phòng qua Agoda và nhận phòng không đúng với confirmation trong booking^ thái độ nv lễ tân cực kì tệ và không giải quyết được vấn đề (mặc dù mình đồng ý phụ thu vì lúc check-in cũng 23h rồi^ mình ko muốn 2 bé nhỏ chờ quá lâu).. Sàn nhà tắm rất dơ^ nước vòi sen thì yếu^ wifi chập chờn không vào được^ gọi lễ tân thì nói để check xong im luôn^ ko xử lí được gì.
7.6,Hài lòng về khách sạn. Mình đặt 1 phòng giường đôi cho 2 vc và 2 trẻ em^ theo quy định nhận phòng lúc 2h nhưng 1h là nv cho check in. Nv tu van la 1 giường đôi sẽ ko đủ cho 4 người nên đề xuất mình đổi sang phòng 2 giường đơn^ bù thêm 100k^ đồng thời do ko phai mua cao điểm nen còn phòng trống nên nv sắp cho mình phòng có ban công^ 2 bé rất thích. Phòng sạch sẽ^ rất thoáng^ sáng^ nhưng đồ dùng như khăn^ chăn hơi cũ^ voi tam bi hu. Khách sạn nằm gần cuối của bãi biển^ khá yên tĩnh và thoáng^ buổi sáng có thể đi dạo ra biển. Chú bảo vệ nhiệt tình^ có chỗ để xe ô tô Tren duong trước khách sạn nhưng lúc mình check out hoi lau vi phai doi kiem phong. 
6.4,Đánh giá. KS sạch sẽ^ mới xây dựng năm 2018. Nhưng trang thiết bị dễ bị hư hỏng nên dễ xảy ra tranh cãi giữa khách hàng và nhân viên
6.0,Không hài lòng. Phòng sạch sẽ^ nhưng một số thiết bị trong phong la hàng mã^ dễ hư hỏng và gây tranh chấp với khách hàng
9.6,Dịch vụ tốt. Tuy nhiên ở phòng áp mái không ổn lắm^ ở ngay cạnh phòng để đồ hơi ồn
6.8,Vị trí tốt.. Trang bị cơ bản khá tốt cho 1 khách sạn standard
9.2,Trên cả tuyệt vời. Gần biển. wifi yếu. nhân viên chưa hiếu khách lắm (ks đâu phải của họ ). sạch sẽ. phòng rộng
4.0,THÁI ĐỘ NHÂN VIÊN LỄ TÂN NAM CỰC KÌ TỆ. Mình ở KS này kì nghỉ ngắn cuối tuần với gia đình^ book qua Agoda và mình có gọi confirm lại với KS^ thái độ và cách nc với bạn trực đt rất tệ^ kiểu ko cần KH^ hay tại mình book qua Agoda.. Đến KS thì bạn lễ tân nam nói chuyện với thái độ y chang^ ko cần khách^ ko mỉm cười^ ko vui vẻ^ rất rất tệ^ ko hề cần khách hay lịch sự với khách. Ở Vũng Tàu^ sự canh tranh về KS rất lớn^ nên KH có rất nhiều lựa chọn^ kiểu KS coi thường khách như vậy thì không đáng để chọn^ tránh ảnh hưởng kì nghỉ của mình.. Mình rất thất vọng về lựa chọn lần này^ sẽ KHÔNG BAO GIỜ QUAY LẠI.
10.0,Gần biển . phòng mới^ view đẹp ^nệm êm^ thiết bị tốt.. Từ khách sạn đi bộ ra gần biển^ sạch đẹp và tốt. Mình đến sớm và gửi lại hành lý để đi chơi đến 12h trưa mình nhận phòng sớm hơn 2 tiếng. 
8.0,Chăn mền không sạch sẽ. Khách sạn có vị trí tốt^ tuy nhiên nhân viên không thân thiện vui vẻ^ không cười 1 lần nào. Đặc biệt ga giường và chăn có nhiều chấm bẩn màu đỏ cảm thấy không sạch sẽ. 
10.0,Khách sạn mới^ sạch sẽ. Nhân viên thân thiện 
9.2,tốt trong tầm giá. tốt trong tầm giá
10.0,1 trong những khách sạn tốt nhất ở Vũng tàu. KS nhỏ nhưng sạch sẽ^ khu vực yên tĩnh và cách bãi biển 100m^ có thang máy và bancone. Ks nhỏ nên ko có nhà hàng^ ko có sân đậu xe
6.8,Ổn. Ổn. Giá tại quầy cao hơn trên các app rất nhiều
5.6,Vị trí đẹp^ giá rẻ hơn 1 tí so với nội thất thì ok. Đi ra biển 5 phút^ ngay chỗ xuống tắm tiện lợi^ ks nhìn đẹp^ phòng ốc thì tàm tạm^ thiết kế sao sao ko thấy thoải mái^giường nhỏ ko phải nệm cao su^ nằm đau lưng^ tối mình thấy nó xẹt xẹt(khi mình mở đèn trang điểm) làm sợ quá tắt hết đèn^tivi cáp ko phải internet^  đặc biệt là ko có cách âm^ nằm trong phòng mà hành lang nói gì cũng nghe ầm ầm^ tolet có quạt hút mà đi... phát là trong phòng hôi ko chịu nổi điểm này mình thấy khó chịu lắm lun^ p 402-404 là view núi với tường^ ks có 4 lần có thang máy^ tiếp tân ko niềm nở lắm^ nói chung với giá tầm 500k là hợp lý chứ 700k mắc.
5.2,Chăn ga bẩn^ nằm bị ngứa. Đồ đạc vô cùng nghèo nàn^ tủ để quần áo ko có^ khách lộn xộn^ đúng tầm 2 *. Vô cùng thất vọng về Ks^ mang tiếng 4 sao^ giá ko hề rẻ. Chăn ga bẩn^ ngứa^ gãi cả đêm. Tủ để quần áo ko có^ vòi hoa sen thì bị chảy^ ko có vách ngăn giữa phòng tắm và toilet.tivi lởm^ toàn phát ra tiếng rè rè^ ko xem phim được. Khách thì hổ lốn^ vô ý thức. Xuống hồ bơi mà mang cả quần áo dài^ quần áo dạo phố^ có khi cả quần áo chống nắng xuống hồ bơi mà nhân viên ko ngăn chặn^ làm mất vệ sinh. Ăn sáng đã ít món^ khách xuống sau thì đồ ăn rơi vãi tè lè do khách trước ko có ý thức khi lấy. Nói chung ko bao giờ quay lại. This hotel is very terrible^ not clean^ clean^ noisy. The standard is 2 stars^ not 4 stars ( the price we pay for 4 stars)
8.8,Tuyệt vời. Phòng nhìn ra đại dương và hồ bơi view đẹp^ sạch sẽ^ ban công rộng^ sofa giường tròn rộng thoải mái. Nhân viên dễ thương chu đáo^ nước cafe và thức ăn ngon. Sàn gỗ phòng bị tróc vẩy trắng bị dính chân^ tivi bị rè tiếng. Nói chung là tuyệt.
4.0,phòng quá nhỏ - ga gường rất bẩn- phòng có mùi . hình ảnh  quảng cáo và thực tế quá khác
8.0,mọi thứ ổn. nhìn chung chấp nhận được
10.0,Vị trí tuyệt vời. Vị trí khách sạn quá tốt^ chỉ cần băng sang đường là ra bãi biển. Phòng rất rộng^ trang thiết bị mới. Hạn chế là thiết kế hệ thống công tắc đèn ở cửa ra vào thay vì tủ đầu giường. Hồ bơi đẹp nhưng chưa có ghế nằm nghỉ ngơi. ăn sáng tốt.
8.0,Hài lòng. Chỉ có điều không hài lòng là nhập nhằng trong việc mướn xe máy. Tôi góp ý nếu khách có mướn xe thì chỉ cần thông qua lễ tân rồi nhận xe.  Còn lại tôi đều hài lòng. Phòng ốc rất đẹp và tiện nghi đầy đủ. Nhân viên vui vẻ^ nhiệt tình. Buffet sáng ngon và vừa miệng.
7.2,Good. Nhìn chung khách sạn ok^ tuy nhiên nhân viên phục vụ nhà hàng làm việc thiếu chuyên nghiệp^ máy móc.
10.0,Khách hàng OK. Khách sạn rất tốt
6.0,KS nhỏ. Khách sạn hơi nhỏ^ toilet không có cửa kín hơi bất tiện
4.8,Có đúng là 4 sao không?. Nếu so tiêu chuẩn cùng 4 sao thì tôi chưa thật sự thấy tương xứng với giá phòng và các dịch vụ đi kèm mà khách được hưởng. Chắc do chiến lược thu hút khách đoàn nhiều nên nhân viên lễ tân^ nhà hàng đều tiếp xúc với khách giống dạng hotel 1 sao: không thân thiện^ nhiệt tình mà chỉ chăm chăm vào việc thu tiền thêm cho khách... chất lượng phục vụ của các nhân viên rất cần được chấn chỉnh và xem lại vì 4 sao không thể nào như thế được. Hệ thống điện không được bảo trì thường xuyên nên điều chỉnh tổng máy lạnh sử dụng k được nhưng remote lại điều chỉnh được; hệ thống đèn chung k điều chỉnh/thay đổi được... Điểm cộng duy nhất là phòng rộng rãi^ thoải mái
2.8,Không Xứng đáng với giá tiền. khách sạn không xứng đáng đạt chuẩn 4 sao ^ chính sách phụ thu vô lý ^ trẻ em ở chung phòng với bố mẹ mà vẫn bị phụ thu ^ thật thất vọng ^ hệ thống nhà tắm vệ sinh cũng bất cập không hợp lý ^ phòng xấu giá cao ^ sẽ không bao giờ quay lại lần nữa 
4.0,Khách sạn này có thiết kế buồn cười không tiên nghi^ nhân viên làm việc cứng ngắt không linh động. Đàu tiên khi vào phòng gây khó chịu là hệ thống bật tắt điện bằng " Mắt Thần " nằm ngoài cửa^ không có hướng dẫn sử dung^ tìm mãi khg thấy công tắc đâu^ gọi xuống lễ tân thì mới có người đến hướng dẫn. Giường to mà đèn ngủ đầu giường chỉ có 1 cái^ muốn tắt đèn để ngủ thì phải đi ra cửa mới tắt được. Máy lạnh thì lắp đặt loại dùng cho phòng họp lớn^ máy chạy kêu to làm khó ngủ^ không phù hợp cho phòng ngủ nhỏ.. TV thì để xa lại bị cái ghế sofa to đùng che chắn ^ nằm trên giường khg xem được^ bố trí vật dụng trong phòng vướng víu đi lại khó khắn.. Toilet thì quá to^ cái bồn tắm thì cái van vòi nước hỏng từ kiếp nào ^ vặn nó quay vòng vòng không ra tí nước nào^ cái vòi còn lại thì toàn nước . lạnh^ không có nước nóng. Cái vòi sen tắm đứng có nước nóng nhưng chảy được đúng cho 1 người tắm là hết nóng^ chắc do hệ thống năng lượng mặt trời không kịp đun nóng.. Tóm lại trong phòng thì không có gì hấp dẫn.. Ra bên ngoài cũng vậy.. Phòng ăn thì toàn bàn tròn to đùng dành cho khách đoàn^ cặp đôi hoặc 2 cặp bạn bè muốn ngồi ăn riêng biệt thoải mái thì không thể được^ lúc khách đông phải ngồi chung bàn với những người khác rất khó chịu .. Hồ bơi thì to ^ sân rộng nhưng chỉ có 1-2 cái ghế nằm^ không có dù chê nắng^  khách xuống bơi không có chỗ nào để giỏ xách và tư trang. Hỏi khăn thì nhân viên bảo khăn chỉ dành cho người ngoài mua vé vào bơi^ bảo khách lên phòng đem khăn xuống mà dùng!. Tôi bận đi làm nên ngày thứ sáu xuống đến KS là 8:00 pm. Ngày Chủ Nhật trả phòng xin lễ tân cho out 13:00 cũng khg được vì KS sẽ tính tiền muộn trả phòng sau 12:00 ^ mỗi tiếng là 150.000vnd !!!. Tóm lại tôi ở Imperial 144++ rất Ok^ bên này 120usd ++ không đáng đồng tiền bỏ ra.. Tôi sẽ không bao giờ quay lại KS này nữa.
5.2,Khách sạn 4sao nghẹt cống^không tủ quần áo phòng 8007^ đèn hư. Nói chung là chưa lần nào như lần này phòng cống nghẹt^nói cô lau công xuống thì cô nói nghẹt  thì lấy tay mốc cống^ khách sạn 4 sao đâu thể nói vậy^ rồi khi check in tự nhiên nói book phòng qua booking chứ không phải agoda^lần trước ở phòng đẹp hơn hẳn^đề nghị agoda xem lại nếu không tôi sẽ đặt phòng qua hãng khác
4.8,Tiep tan nử ăn noi ko lich sự ^theo kiểu bắt nat khach(co le đã lấy tiền roi).Đi 1 lần ko bao giờ ở . Khuôn vien rong ^mat tien bien rat thuan loi trong kinh doanh ^tôi thay ngay cuoi tuan vẩn vắng khach .Chắc do cach sap xep va quan ly qua tệ.Chang han ho boi neu biet sap xep se rat đep chứ ko như bây giờ^luộm thuộm ko đáng 1 sao!!!!!!!
5.2,Hồ bơi buộc khách chỉ sử dụng khăn của hồ bơi tại hồ bơi^ không được mang khăn đó về phòng. Rất bất tiện!!!. Phòng rộng^ nội thất mới^ gần bãi biển^ chỉ có khăn tắm hồ bơi khi tắm xong phải trả lại ngay tại hồ bơi^ mình không biết điều này nên đã không chuẩn bị khăn^ và con gái mình bị lạnh vì không có khăn choàng từ hồ bơi về lại phòng. Và trong khách sạn có nuôi chó đi lại tự do trong khuôn viên^ mình thấy không an toàn và mất vệ sinh
8.0,cũng ổn. 
7.7,Phòng rộng sạch sẽ. Phòng khách sạn rộng^ sạch sẽ^ thiết kế trang trí khá đẹp^ có khu vực ngồi làm việc^ sử dụng máy tính^ có ban công. Phòng tắm rộng tuy nhiên không có bồn tắm. việc nhận trả phòng nhanh chóng. Máy lạnh trong phòng dùng loại gắn trên trần khi hoạt động tạo ra tiếng ồn. Sàn nhà ốp gỗ sần chống chơn trượt và đi lại trong phòng không bị lạnh chân. Phần ăn sáng tại khách sạn khá đơn giản^ không có buffet.. Nhìn chung khá hài lòng về chất lượng khách sạn. Nếu bổ sung thêm bồn tắm cho phòng tắm và buffet cho buổi sáng thì chất lượng sẽ tốt hơn rất nhiều.
5.0,Vũng tàu quá đông. 
8.3,Khách sạn mới xây 2013^ sạch đẹp. Khách sạn mới xây^ còn tiếp tục xây thêm nên phòng ốc mới^ hiện đại^ đầy đủ tiện nghi. Nhân viên thân thiện. Vị trí gần biển rất thuận tiện.. Điểm duy nhất tôi không hài lòng là phòng tắm không có vách kính nên khi tắm sẽ làm ướt cả nhà vệ sinh.
10.0,Tuyệt vời. 
8.0,Thoai mai^ thuan tien. Phong rong^ giuong to^ tat ca deu moi tinh khoi. Diem tam sang ngay thuong tuy khong co buffet^ nhung bun bo nau ngon^ nhe nhang^ it bot ngot. Cafe sua pha rat kheo.. Nhan vien nhiet tinh^ sot sang. Hoi tiec la phai check out at 11:30 vi khach san can phong cho khach doan len som
2.0,khách sạn rất tệ không.... 
2.0,Rat that vong ve khach san New Wave. Rat that vong ve cach sap xep phong o day^ toi book phong delux co ban cong dành cho 3 người. Vay ma khach san bo tri phong 1002 cho toi^ du co ban cong nhung tam nhìn bi che khuat . Rat tù túng và ngột ngạt.  Phòng thì bụi bặm^ rất dơ. 
10.0,ok. 
2.0,Qua tệ. Lừa đảo 
2.0,Rất tệ. 
5.2,Không đáng chuẩn 4*. Phòng^ rèm cửa^ sofa bẩn.. Cửa xổ cũ kỹ. Toilet không có chốt. Nước nóng hầu như không có^ . Ăn sáng nghèo nàn^ món ăn không ngon. Cảm giác như ở nhà nghỉ bình dân. Nhân viên chưa nhiệt tình 
5.0,không như mong dơi khi.... 
9.2,Tot. Thích tivi co the dieu chinh youtube
1.0,VERY BAD HOTEL^ BAD SERVICES.... 
8.0,Vị trí tốt. Nhân viên thân thiện. Phòng khá. Sẽ quay lại. Nhân viên thân thiện. Đáng tiền. 
8.0,Rất tốt. 
10.0,Vị trí rất tốt. Khách sạn có vị trí rất tốt
6.0,Dễ chịu. 
8.0,TỐT. Ksan được^ hồ bơi nhỏ
8.0,Rất tốt. 
8.4,Hai long. Phong oc rong rai ^ thoai mai ^ vi tri thuan loi co bai tam rieng^ buffet cung tuong doi nhieu mon
9.0,Tuyệt hảo. 
8.0,nhận xét New Wave. Phòng rộng rãi^ hồ bơi đẹp tuy nhiên phòng tắm không có vách ngăn gây ướt
9.0,Tuyệt.. 
9.3,khach san tuyet voi. Rat rat thich se dat fog o day cho cac chuyen di toi vung tau ky toi
8.0,kỳ nghỉ giúp gia đình.... 
